track_path,split0,split1,split2,split3,split4
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 11 8ths/120 Rock 11 8ths B.mid,train,train,train,train,train
Mega_Pack_GM/Variety Pack GM/Rock/140 Driving Rock 3 Crash.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 18/100 Rock C0102 16ths.mid,train,test,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock C1008/130 Rock C1008 QTR Driving Crash.mid,valid,train,train,train,train
Mega_Pack_GM/Jazz GM/Fusion/142 Jazz Rock 01c.mid,train,train,train,train,train
Mega_Pack_GM/Power Rock GM/Preview Files/Power Rock 160 Song 12.mid,valid,train,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 16/100 Rock 16 16ths Crash.mid,valid,test,train,train,train
Mega_Pack_GM/Rock Essentials 2 GM/4-4 Grooves/Straight/100 Rock 19/100 Rock 19 16ths A.mid,test,train,train,train,train
Mega_Pack_GM/Variety Pack GM/Rock/120 Rock Basic 2 Crash.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock C1008/130 Rock C1008 QTR Driving A.mid,train,train,train,test,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock C0102/140 Rock C0102 QTR Driving Crash.mid,train,train,train,train,train
Mega_Pack_GM/Power Rock GM/Preview Files/Power Rock 110 Song 03.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 13 8ths Basic/120 Rock 13 8ths Basic A.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 05/100 Rock 05 16ths B Stick.mid,train,valid,train,valid,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock C1508/140 Rock C1508 QTR Driving Crash.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 07 8ths Basic/120 Rock 07 8ths Basic A.mid,train,train,test,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Floor Tom Grooves/Floor Tom Rock 07/120 Rock 07 FT.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Floor Tom Grooves/Floor Tom Rock 06/120 Rock 06 FT Crash.mid,train,train,test,train,train
Mega_Pack_GM/Twisted GM/Rock Grooves/108 Rock 8th Feel/108 Rock Snare 8th.mid,train,train,test,train,train
Mega_Pack_GM/Jazz GM/Fusion/142 Jazz Rock 02.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Trash Can Endings/080 Rock Trash Can B.mid,train,train,test,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 09 8ths Basic/120 Rock 09 8ths Basic A.mid,train,train,train,train,valid
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 17 8ths/120 Rock 17 8ths.mid,train,train,test,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 08 8ths/120 Rock 08 8ths Basic B.mid,train,train,train,train,train
Mega_Pack_GM/Variety Pack GM/Rock/120 Rock Basic 3.mid,train,train,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 08/140 Rock 08 QTR Driving Crash.mid,train,train,valid,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 06/140 Rock 06 QTR Driving Crash.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Floor Tom Grooves/Floor Tom Rock 11/120 Rock 11 FT.mid,train,test,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 13/140 Rock 13 QTR Driving A.mid,test,train,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 01/100 Rock 01 16ths Crash.mid,train,train,valid,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Side Stick/Rock 10 Side Stick/100 Rock 10 8ths Stick B.mid,train,train,train,train,train
Mega_Pack_GM/Variety Pack GM/Pop/130 Pop Rock 8th Feel Ride.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 01/140 Rock 01 QTR Driving.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 04 8ths Basic/120 Rock 04 8ths Basic A.mid,train,train,train,train,valid
Mega_Pack_GM/Rock Essentials 1 GM/Floor Tom Grooves/Floor Tom Rock 12/120 Rock 12 FT Crash.mid,train,train,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 07/100 Rock 07 16ths A.mid,valid,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 17/100 Rock 17 16ths Crash.mid,train,train,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock C1008 8ths/130 Rock C1008 8ths A.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 02/140 Rock 02 8ths Driving A.mid,train,train,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 10 8ths/120 Rock 10 8ths Basic.mid,train,train,train,train,train
Mega_Pack_GM/Twisted GM/Rock Grooves/080 Rock Toms/080 Rock Toms 1 Crash.mid,train,train,valid,train,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 02/100 Rock 02 16ths Crash.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 14/100 Rock 14 16ths.mid,train,valid,train,train,train
Mega_Pack_GM/Variety Pack GM/Rock/100 16th Rock.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 05/100 Rock 05 16ths A.mid,train,train,train,valid,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 04/140 Rock 04 QTR Driving B.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Side Stick/Rock 02 Side Stick/100 Rock 02 8ths Stick A.mid,train,test,train,train,train
Mega_Pack_GM/Twisted GM/Rock Grooves/100 Rock Snare 16th Feel/100 Rock Snare 1 16ths 2 Crash.mid,train,train,test,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock D05 8ths Basic/130 Rock D05 8ths Basic A.mid,train,train,train,valid,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 14/140 Rock 14 QTR Driving A.mid,train,train,test,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock C1008/130 Rock C1008 QTR Driving.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Side Stick/Rock 06 Side Stick/100 Rock 06 8ths Stick B.mid,train,test,train,test,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 09/140 Rock 09 QTR Driving.mid,train,test,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock C1508 8ths Basic/130 Rock C1508 8ths Basic A.mid,train,valid,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock D03/140 Rock D03 QTR Driving Crash.mid,train,train,test,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Side Stick/Rock 06 Side Stick/100 Rock 06 8ths Stick Crash.mid,train,train,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock C0102 8ths Basic/120 Rock C0102 8ths Basic.mid,valid,train,train,train,train
Mega_Pack_GM/Jazz GM/Fusion/142 Jazz Rock Groove 03.mid,train,train,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 18/100 Rock C0102 16ths A.mid,train,train,train,valid,valid
Mega_Pack_GM/Rock Essentials 1 GM/Floor Tom Grooves/Floor Tom Rock 13 42TF/120 Rock 13 FT 42TF Crash.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 11/140 Rock 11 QTR Driving.mid,train,test,train,train,valid
Mega_Pack_GM/Variety Pack GM/Rock/140 Driving Rock 1 Hat.mid,train,train,train,test,train
Mega_Pack_GM/Classic Rock GM/Full Songs/078 S02 Rockin Candy Full Song.mid,train,train,test,train,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 12/100 Rock 12 16ths.mid,train,test,train,valid,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 13/100 Rock 13 16ths B.mid,train,train,valid,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 13 8ths Basic/120 Rock 13 8ths Basic B.mid,train,valid,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/Floor Tom Grooves/Floor Tom Rock 01/120 Rock 01 FT Crash.mid,train,test,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/Side Stick/Rock C0102 Side Stick/100 Rock C0102 8ths Stick Crash.mid,train,valid,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 10/140 Rock 10 QTR Driving.mid,test,train,train,train,valid
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock D05/140 Rock D05 QTR Driving.mid,train,test,valid,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Side Stick/Rock 01 Side Stick/100 Rock 01 8ths Stick.mid,train,valid,train,train,train
Mega_Pack_GM/Variety Pack GM/Rock/130 Rock Basic Crash.mid,train,train,train,train,test
Mega_Pack_GM/Variety Pack GM/Rock/140 Driving Rock 1 Crash.mid,train,train,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/Side Stick/Rock 07 Side Stick/100 Rock 07 8ths Stick Crash.mid,valid,train,train,test,train
Mega_Pack_GM/Rock Essentials 2 GM/4-4 Grooves/Straight/100 Rock 19/100 Rock 19 16ths.mid,valid,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 12 8ths Basic/120 Rock 12 8ths Basic Crash.mid,test,valid,train,train,train
Mega_Pack_GM/Rock Essentials 2 GM/4-4 Grooves/Straight/120 Rock 19/120 Rock 19 8ths A 8-Bar.mid,train,train,test,train,train
Mega_Pack_GM/Led Head 2 GM/Full Songs/173 Rock.mid,train,valid,train,train,train
Mega_Pack_GM/Jazz GM/Fusion/142 Jazz Rock Groove 01.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock C1008/130 Rock C1008 QTR Ride.mid,train,train,train,train,train
Mega_Pack_GM/Twisted GM/Rock Grooves/106 Rock Mixed 8th Feel/106 Rock Mixed 8th.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 2 GM/4-4 Grooves/Straight/120 Rock 19/120 Rock 19 8ths Stick 8-Bar.mid,train,train,valid,valid,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 17 8ths/120 Rock 17 8ths Crash.mid,train,train,train,train,valid
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 06/100 Rock 06 16ths A.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 02 8ths/120 Rock 02 8ths.mid,train,test,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 11 8ths/120 Rock 11 8ths Basic B.mid,train,train,train,train,train
Mega_Pack_GM/Twisted GM/Rock Grooves/100 Rock Snare 16th Feel/100 Rock Snare 1 16ths 1 Crash.mid,train,train,train,train,valid
Mega_Pack_GM/World Beats GM/Layered Beats/4-4 Layered Beats/145 Latin Rock 01.mid,train,train,train,train,train
Mega_Pack_GM/Variety Pack GM/Pop/130 Pop Rock 8th Feel.mid,train,train,train,train,test
Mega_Pack_GM/Twisted GM/Rock Grooves/100 Rock Snare 16th Feel/100 Rock Snare 1 16ths 1.mid,train,test,train,train,test
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock C1508 8ths Basic/130 Rock C1508 8ths Basic B.mid,train,train,test,valid,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock C1007 8ths Basic/130 Rock C1007 8ths Basic Crash.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 11 8ths/120 Rock 11 8ths Crash.mid,train,valid,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock C0208 8ths Basic/130 Rock C0208 8ths Basic Crash.mid,train,test,train,train,valid
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock D02 8ths Basic/130 Rock D02 8ths Basic A.mid,test,test,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 12/140 Rock 12 QTR Driving A.mid,valid,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock C1008/130 Rock C1008 QTR Ride A.mid,train,valid,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 14/140 Rock 14 QTR Driving Crash.mid,train,test,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 08 8ths/120 Rock 08 8ths A.mid,train,train,train,train,valid
Mega_Pack_GM/Rock Essentials 1 GM/Floor Tom Grooves/Floor Tom Rock 07/120 Rock 07 FT Crash.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Side Stick/Rock C0102 Side Stick/100 Rock C0102 8ths Stick A.mid,train,train,test,valid,train
Mega_Pack_GM/World Beats GM/Layered Beats/4-4 Layered Beats/145 Latin Rock 02.mid,train,train,train,train,train
Mega_Pack_GM/Twisted GM/Rock Grooves/076 Rock Mixed Groove/076 Rock Mixed QTR.mid,valid,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 18/100 Rock C0102 16ths B.mid,train,train,train,valid,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 05/140 Rock 05 QTR Driving Crash.mid,valid,train,test,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 02 8ths/120 Rock 02 8ths Basic A.mid,train,train,train,train,train
Mega_Pack_GM/Twisted GM/Rock Grooves/130 Rock Toms/130 Rock Toms 6.mid,train,train,train,valid,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock D05 8ths Basic/130 Rock D05 8ths Basic Crash.mid,valid,valid,valid,train,valid
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 13/140 Rock 13 QTR Driving B.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/16th Rock/16th Rock 07/100 Rock 07 16ths Crash.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock D01 8ths B/130 Rock D01 8ths Basic Crash.mid,train,train,valid,train,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock D01/130 Rock D01 QTR Driving Crash.mid,train,train,test,valid,train
Mega_Pack_GM/Rock Essentials 1 GM/Quarter Rock Driving/Driving Rock 07/140 Rock 07 QTR Driving B.mid,train,train,train,train,train
Mega_Pack_GM/Rock Essentials 1 GM/8th Rock/Rock 10 8ths/120 Rock 10 8ths Basic B.mid,train,train,train,train,train
Mega_Pack_GM/Variety Pack GM/Rock/130 Rock Basic Ride.mid,train,train,train,test,train
